Word,Count
currentEdge.setFig(underlyingFig);,1
getTemplateParameterScroll());,1
ArgoGeneratorEvent,1
java.util.Collection;,1
FigPool.java,1
Correct,1
\redundant,\,1
TestUMLAssociationRoleBaseComboBoxModel,1
TableCellRender,1
Throwable.cause,1
java.util.Collection),1
20070924,1
org.argouml.uml.ui.UMLModelElementListModel2#buildPopup(,1
showSingularMultiplicity,1
Package):,1
nicer,1
resize:,1
SaveProject,1
getStereotype(),1
delete(),1
20070915,1
20070912,1
UMLTableCellRenderer.java,1
xmireader,1
i18n),1
list1.compareTo(list2),1
parent/generalization,1
\"\Redo"\);\,1
merging,1
ShadowComboBox.java,1
implmentation,1
java.text.ParseException,1
andrea.nironi@gmail,1
(<none>),1
01:13:59Z,1
i18n:,1
(waiting),1
1=shown,1
ActionOpenProject.java,1
(output,1
org.tigris.gef.base.Editor#paint(java.awt.Graphics),1
\"\tearing\,1
ToDoByType.java,1
updateNameText();,1
Signatures,1
theNavigability,1
ClassdiagramLayouter.java,1
undefined),1
2742,1
TargetManager.getInstance().getTarget()},1
org.argouml.ui.targetmanager.TargetManager},1
#setStereotypeStyle(StereotypeStyle)},1
elem));,1
\Dimension(0,\,1
Java).<p>,1
caution,1
Clean,1
ActionNewModelElementConstraint.java,1
\critique,\,1
attributeSpecialStrings[0],1
ObjectFlowStateStateNotation.java,1
2-54,1
junction,1
CrDisambigStateName.java,1
ArgoAwtExceptionHandler.java,1
2-49,1
2-45,1
GoStateToDoActivity.java,1
noDrop,1
<code>size</code>,1
transitive,1
ActionFind.java,1
ctrl,1
HELPER,1
<li>MAC:,1
PopupMenuNewEvent.java,1
\502,\,1
line-offset,1
time-event,1
ListSelectionListener,1
modifiedTab);,1
5031,1
greedy,1
(generate,1
tempting,1
org.argouml.application.api.ProgressMonitor#updateSubTask(java.lang.String),1
typedValuesScroll,1
<em>Note:</em>,1
\LOG.debug("\Found\,1
SuffixFilter[],1
org.argouml.uml.ui.LabelledLayout},1
listeners.<p>,1
newNodes),1
counterclockwise),1
<li>diagram.setName(),1
setLineWidth(int,1
(!diagrams.isEmpty()),1
ignored.<p>,1
[full_pathname,1
org.argouml.taskmgmt.ProgressListener#progress(org.argouml.taskmgmt.ProgressEvent),1
title-bar,1
\handleAbout,\,1
confirming,1
ClClassName.java,1
hasMoreTokens();,1
E-Postscript,1
\doesn't,\,1
Rerenders,1
SettingsTabNotation.java,1
accessed),1
layoutable,1
NotationEvent,1
\loadPosition(prpTaggedValues,\,1
problem:,1
Markup,1
unable,1
Acme,1
org.argouml.ui.explorer.TreeModelUMLEventListener#modelElementRemoved(java.lang.Object),1
(initial,1
UMLAddDialog.java,1
\"\future"\\,1
class',1
(MCompositeState),1
\"\conflict"\\,1
\"\own"\\,1
tudresden.ocl.parser.analysis.DepthFirstAdapter#outAEnumLiteral(tudresden.ocl.parser.node.AEnumLiteral),1
getBounds,1
(up,1
<code>Argo</code>,1
(diamond,1
node-sequence,1
depencency,1
xxx),1
virtual,1
newFigure,1
newNodes;,1
getObjects,1
\NON-INFRINGEMENT,\,1
org.argouml.uml.diagram.UMLMutableGraphSupport#getHomeModel(),1
localised),1
callbacks,1
_createDiagramToolbar,1
CrConflictingComposites,1
(sm,1
minimized,1
(se,1
xmiReader.parse,1
sms.elementAt(0);,1
menu's,1
5070,1
org.argouml.uml.ui.UMLComboBoxModel2#isValidElement(,1
5079,1
critics.<p>,1
UMLContainerResidentListModel.java,1
ArgoFrame.java,1
provide),1
#size(),1
FileConstants.java,1
PropPanelUMLCollaborationDiagram.java,1
ActionCreatePseudostate,1
Ints,1
ChildGenUML.java,1
hate,1
provide:,1
-tml,1
jbtnOk,1
\"\remove"\,\,1
(on,1
junit,1
associationEndScroll,1
\(case,\,1
acceptability,1
BaseClasses,1
allAvailableFeatures,1
SettingsTab,1
(MStructuralFeature),1
ActionAddOperation.java,1
\umlReserved.add("\create"\);\,1
Statediagrams,1
ActionNewUninterpretedAction,1
org.argouml.uml.cognitive.critics.WizMEName#doAction(int),1
occurences,1
\has,\,1
UMLPlainTextDocument.java,1
javax.swing.event.TreeExpansionListener#treeCollapsed(,1
toStyle,1
non-existent,1
GoStateToInternalTrans.java,1
TransitionNotation.java,1
reason),1
propertyChanged,1
paramExpr,1
ourselves),1
(former),1
\holds,\,1
JMenu,1
\valid),\,1
ways:,1
org.tigris.gef.event.ModeChangeListener#modeChange(org.tigris.gef.event.ModeChangeEvent),1
\handlers,\,1
ActionNewPseudoState.java,1
\dropped,\,1
org.tigris.gef.ui.PopupGenerator#getPopUpActions(,1
ZargoFilePersister,1
org.tigris.gef.persistence.pgml.Container#addObject(java.lang.Object),1
aComponent,1
ANDControlMech,1
for),1
getSourceArrowHead().setLineColor(getLineColor());,1
2.10.2.4,1
\checklist,\,1
ProjectMemberDiagram.java,1
FigSingleLineText.java,1
actionMComponentInstance,1
extend/includes,1
operates,1
buttonPanel.add(configButton);,1
operated,1
\classpath,\,1
\ChecklistStatus,\,1
UMLReceptionSpecificationDocument.java,1
[guard-condition],1
Turns,1
\optionally,\,1
classify,1
Init,1
\Feature,\,1
\theme,\,1
hair,1
(any,1
\And,\,1
Zoom,1
streams,1
ResolvedCriticXMLHelper,1
java.awt.dnd.DragSourceListener#dropActionChanged(java.awt.dnd.DragSourceDragEvent),1
ChildGenerator.java,1
classier,1
Features,1
TOTAL,1
overrules,1
(do,1
discontinued,1
Shared,1
PropPanelInstance.java,1
\PathContainer,\,1
initModifiedTab();,1
<code>setSize</code>,1
seps,1
UMLStateDeferrableEventList.java,1
rendering.</p>,1
\"\seq_expr"\\,1
'other',1
ClassifierInState),1
\ShortcutMgr.assignAccelerator(undoItem,\,1
(at,1
(aka,1
\alternative,\,1
DnDExplorerTree.java,1
Juli,1
UmlModelMutator.java,1
\"\end_name"\.</p>\,1
button's,1
July,1
width/height,1
\javax.management.NotificationListener#handleNotification(javax.management.Notification,\,1
CrUselessAbstract,1
(b),1
CrUselessAbstract.java,1
(f.getY()),1
\leaves,\,1
distracting,1
edition,1
paintn,1
(a),1
book,1
CAUSED,1
ArgoFigText.java,1
invoken,1
<var>s</var>,1
June,1
\ElementResidence,\,1
(ResolvedCritic,1
GUI),1
\ActionAddAction(),\,1
535,1
\"\todo.dtd"\\,1
setupHeadAndDesc();,1
component.<p>,1
\addField(Translator.localize("\label.language"\),\,1
marking,1
#hasFreePart,1
seamless,1
supertype),1
(lsbueno@tigris.org),1
paper,1
selection/target,1
org.argouml.ocl.OCLEvaluator,1
\decision,\,1
supplierScroll,1
pieces:,1
Trim,1
goal),1
<code>gef</code>,1
sData,1
\goal,\,1
description.<p>,1
ProfileReference.java,1
theCurrentLanguage,1
Figx.y.z),1
\matching,\,1
userdirectory,1
(add,1
edge..,1
UMLSubmachineStateComboBoxModel,1
error),1
ArgoFigPoly.java,1
found;,1
batch,1
found:,1
ActionAddSignalsToSignalEvent.java,1
filnamens,1
ObjectNotation.java,1
Workaround,1
pre-save,1
java.awt.event.ComponentListener#componentResized(java.awt.event.ComponentEvent),1
stereotypes:,1
representatation,1
applicationName,1
Graphical,1
showStep(),1
Detecting,1
\entry,\,1
Managment,1
Slope,1
patternCode,1
Editing,1
easiest,1
see:,1
sect,1
ClassCastException,1
org.apache.log4j.Configuration.DEFAULT_CONFIGURATION_FILE},1
\"\useGuillemets"\\,1
\"\natural\,1
Clarifiable.java,1
ActionCreatePseudostate.java,1
<li>Tags,1
InitDeploymentDiagram.java,1
\functionality,\,1
Cloning:,1
SwingUtilities.updateComponentTreeUI(SwingUtilities.getRootPane(tree));,1
ArgoFigs,1
tudresden.ocl.parser.analysis.DepthFirstAdapter#caseAExpressionListOrRange(tudresden.ocl.parser.node.AExpressionListOrRange),1
UMLTransitionEffectList.java,1
2002-23-09,1
GoProfileConfigurationToProfile.java,1
java.awt.dnd.DropTargetDropEvent),1
obj);,1
javax.swing.event.EventListenerList;,1
ProjectSettingsTabProfile.java,1
java.util.Collection#size(),1
sends,1
ControlMechs,1
referenceValue,1
insensitive,1
\OTHERWISE,\,1
AbstractCognitiveTranslator.java,1
\resources,\,1
narrowest,1
continuously,1
UMLSubmachineStateComboBoxModel.java,1
(both,1
tudresden.ocl.parser.analysis.DepthFirstAdapter#caseALiteralCollection(tudresden.ocl.parser.node.ALiteralCollection),1
org.tigris.gef.base.Diagram#getGraphModel(),1
594,1
ProjectBrowser.getInstance().getStatusBar().showStatus(,1
UMLActionSequenceActionListModel,1
http://www.oreilly.com/catalog/jswing/chapter/dnd.beta.pdf,1
0-size,1
596,1
AbstractGoList2#getPredicate()},1
(OK,1
plan,1
sureRemove,1
0.9.7,1
Trigger,1
tudresden.ocl.parser.analysis.DepthFirstAdapter#caseAFeaturePrimaryExpression(tudresden.ocl.parser.node.AFeaturePrimaryExpression),1
0.9.6,1
filename.<p>,1
parent's,1
initTagValsTab();,1
\parent),\,1
aSize,1
\(me,\,1
\"\close\,1
Supply,1
TabDiagram.java,1
<li>setShowSingleMultiplicity(boolean),1
\round,\,1
FigHistoryState.java,1
reusable,1
knowledgeType,1
\Operations,\,1
Operations),1
msec,1
\.getAllPossibleStereotypes(models,\,1
propagate,1
tudresden.ocl.check.types.Collection,1
Extend.<p>,1
reach,1
CrInvalidPseudoStateTrigger.java,1
sourcePortId,1
deprecated),1
FigNameWithAbstract.java,1
\read,\,1
uniquely,1
(In,1
KeyEventUtils.java,1
CrDupParamName.java,1
strings/substrings,1
addAll,1
Element's,1
who've,1
compressed,1
\Notation.findNotation("\Java"\);\,1
Model->Diagram,1
(standalone,1
Edit>Settings..,1
wished,1
<li>Increasing,1
Renders,1
2865,1
@#$LPS-USECASEDIAGRAM:GranularityType:Class,1
accident,1
Filechooser,1
#getPublicReference()},1
UMLModelElementCommentDocument.java,1
\LOG.debug("\is\,1
formats:<ul>,1
diverge,1
(load),1
overruling,1
OclTypeException,1
currentRank,1
\reached,\,1
menu's:,1
PropPanelCallEvent.java,1
Bag.java,1
theMultiSelect,1
reveiwed,1
#spawnCritiquer(Object)},1
uniqueness),1
TodoParser.java,1
\FigFoo(X0,\,1
20070725,1
GoSummaryToAttribute.java,1
(FigSingleLineText),1
UMLDependencySupplierListModel.java,1
org.tigris.gef.base.Diagram},1
org.argouml.uml.reveng.SettingsTypes.BooleanSelection#getDefaultValue(),1
\Model.getFacade().setExpression(g,expr);\,1
\ArgoFig,\,1
showbold,1
org.argouml.uml.ui.UMLUserInterfaceContainer#getModelElement(),1
subsystem.</p>,1
\completion,\,1
writing),1
installs,1
UMLExtendBaseComboBoxModel,1
(An,1
\)"\,\,1
(C),1
\getIDOfObject(Object,\,1
ArgoHelpEvent.java,1
\SimpleTimer(),\,1
Examples:,1
org.argouml.uml.diagram.ui.ArgoFig#getSettings()},1
setGoalInfo(String,1
FileFilters.java,1
message's,1
\install,\,1
implementation-free,1
java.awt.Component#getLocale(),1
instantiations,1
\org.argouml.cognitive.critics.Critic#toDoItem(Object,\,1
Switching,1
transforms,1
modifies,1
java.util.Enumeration#nextElement(),1
@#$LPS-COGNITIVE:GranularityType:InterfaceMethod,1
UMLStubStateComboBoxModel.java,1
'a',1
LIABILITY,1
((FigTextEditor),1
(Model.getFacade().isAStructuralFeature(element)),1
\#setBoundsImpl(int,\,1
Reading,1
\instantiation,\,1
\"\finish"\\,1
implementation),1
AbstractCrTooMany.java,1
tudresden.ocl.parser.analysis.DepthFirstAdapter#outABooleanLiteral(tudresden.ocl.parser.node.ABooleanLiteral),1
//////////,1
documentation.<p>,1
Directory,1
actionMDependency,1
Rasterize,1
break;,1
Workarea,1
TabTaggedValues,1
(<<,1
shown:,1
ActionNewReception.java,1
0.15.4,1
0.15.3,1
\perspectives,\,1
0.15.1,1
PortFig's,1
compilation,1
maxWidth,1
UMLExtensionPointLocationDocument,1
\2501,\,1
\base"\\,1
ActionModifierLeaf.java,1
org.argouml.cognitive.ToDoItem,1
'[',1
ComponentInstanceNotation.java,1
UMLWizard.java,1
UMLCollaborationRepresentedClassifierComboBoxModel,1
_spacer,1
<li>FigEdgeModelElement,1
contents),1
Circular,1
org.argouml.uml.diagram.ui.FigNodeModelElement#clone(),1
GenAncestorClasses.java,1
<li>argo.critic.layout.Overlap,1
writable,1
Moves,1
\pole"\\,1
org.argouml.cognitive.checklist.CheckManager,1
WizAddOperation.java,1
edge.</p>,1
single-line,1
UMLAssociationAssociationRoleListModel,1
stereoLineBlinder,1
defaultLanguage,1
recogition,1
GoBehavioralFeatureToStateMachine.java,1
gridBagConstraints3.anchor,1
polar,1
scaled,1
Renamed,1
possibilities:,1
identities,1
\FigEdgeModelElement.modelChanged(),\,1
<code>void,1
\designgoals,\,1
duplicate:,1
#DOWNLOADSITE},1
\tabs.setEnabledAt(3,\,1
ActionCreateContainedModelElement.java,1
\duplicate,\,1
re-calculation,1
FigLinks,1
ActionAddEnumerationLiteral.java,1
\tabs.setEnabledAt(2,\,1
(Model.getFacade().isASubsystem(element)),1
reactionary,1
ToDoItem},1
\tabs.setEnabledAt(1,\,1
structural,1
Quick,1
(3),1
discontinuities,1
clipped),1
(21,1
Already,1
destMultZeroToOne,1
beautified,1
ToDoItem:,1
UMLInteractionContextListModel.java,1
ArgoNotationEvent,1
formal/04-07-02<p>,1
\"\new\,1
\home-model,\,1
variants,1
\lists,\,1
Model.getFacade().getModelElement(,1
ActionSaveGraphics.java,1
DiagramFactory.getInstance().getDiagram();,1
disadvantage,1
GoListToTypeToItem.java,1
childComp,1
UUIDHelper.java,1
org.argouml.uml.cognitive.critics.AbstractCrTooMany,1
Controls,1
InvalidElementExceptions,1
<li>argo.critic.idl.ReservedWord,1
FeaturesCompartmentContainer.java,1
ActionSetStructuralFeatureMultiplicity.java,1
Heights,1
isDirty,1
\"\after(duration)"\\,1
splines,1
OCLExpander,1
<<signal>>,1
compatibilty,1
\Originally,\,1
multi-byte,1
userObject,1
inspecting,1
org.gef.util,1
theEventSpacing,1
'D'in,1
\specified,\,1
splash-screen,1
JTabbedPane.<p>,1
centerSource,1
lineColor,1
N-way,1
provides:<p>,1
------------------------------------------,1
\"\(anon)"\\,1
0=hidden,1
inputsource,1
regaining,1
\mechanisms,\,1
newDownlink,1
blocking,1
/etc/hosts,1
minimally,1
UMLDecision.java,1
Left,1
prpProperties,1
Model.getMetaTypes().getActivityGraph()));,1
\initialize(),\,1
\3rd,\,1
Avoids,1
\getFigs(),\,1
modern,1
\org.tigris.gef.presentation.FigNode#superTranslate(int,\,1
TreeModelUMLEventListener.java,1
containt,1
suicide,1
\JLabel("\Priority:"\);\,1
wildcard,1
attribs,1
reintroduce,1
CrMultipleDeepHistoryStates.java,1
PerspectiveSupport,1
\LOG.warn("\PGML\,1
\protected,\,1
\I.e.,\,1
Notation.java,1
commentEdges,1
animation,1
form:<ul>,1
values.<p>,1
TYPE_COMPONENTINSTANCE,1
locales,1
Mouse,1
Lower,1
Style,1
snoozeing,1
java.awt.image.RenderedImage#getSources(),1
alternating,1
attribute(s),1
bundle's,1
4th,1
\#FigEditableCompartment(Object,\,1
\transferable,\,1
substract,1
\NORMAL,\,1
scale,1
ParameterDirectionKind,1
UMLMetaClassComboBoxModel.java,1
\#UMLComboBox2(UMLComboBoxModel2,\,1
20070607,1
20070603,1
localhost,1
generates,1
StylePanelFigClass,1
strings.<p>,1
Notifications,1
newGlassPane,1
(!),1
subsyetm,1
GoClassifierToInstance.java,1
ArgoProfileEvent,1
\subclasses),\,1
leisure,1
Mount,1
generate:,1
<p><em>Note</em>,1
displacementAngle,1
breadth,1
TabConstraints.java,1
modelchanged,1
bob.tarling@gmail.com,1
FigAssociationRole.java,1
reexpand(),1
of/for,1
line:,1
ActionSelectInvert.java,1
UMLNamespaceOwnedElementListModel,1
interrupts,1
\angle,\,1
java.util.Collection#clear(),1
JPopupMenu,1
ActionAddExistingEdge.java,1
State->Incoming,1
book:,1
\parent-nodes,\,1
\"\)));\,1
formerly:,1
ActionSelectAll.java,1
member:,1
duplicate.put(),1
2906,1
SomeNode,1
angled,1
isInstantiable,1
HACK,1
(templateBindingSelector,1
SwingWorker.java,1
getLocation,1
paramN)<p>,1
ActionNewStubState.java,1
CLassifierRoles,1
IN_COMMAND,1
window's,1
traffic,1
dismissed,1
':',1
migration,1
sheet,1
StreamSource,1
\"\aaa"\,\,1
Adapts,1
whould,1
KnowledgeTypeNode.java,1
(FigStereotypesGroup),1
e.addText(RETURNSTRING);,1
ProjectMember.java,1
java.io.Serialization,1
PropertyChangeListener#propertyChange(java.beans.PropertyChangeEvent),1
PLUS,1
Vector();,1
<li>DesignGoalsCM,1
hints,1
ActionNewReturnAction,1
Action's,1
exitScroll,1
UMLUserInterfaceComponent.java,1
\removal,\,1
late,1
\consistently,\,1
\configurations,\,1
cases:,1
srcAgg,1
UMLComboBoxModel2.java,1
MAKES,1
TodoTokenTable,1
Model.getFacade().toString(dm));,1
parameterListOwner,1
GoNamespaceToClassifierAndPackage.java,1
FileImportUtils.java,1
org.argouml.cognitive.ui.Wizard#canGoNext(),1
f.removeFromDiagram();,1
KeyEvent#isActionKey(),1
detected:,1
involves:,1
ZargoFilePersister.java,1
legality,1
extensibility,1
\static,\,1
type.allSupertypes->includes(ofstype)))),1
state<p>,1
ActionStateNotation.java,1
menuitems:,1
post-order,1
\tokens,\,1
\fudge,\,1
MDR),1
South,1
Error,1
UMLClassifierRoleAvailableContentsListModel.java,1
UMLObjectFlowStateClassifierComboBoxModel.java,1
display/hide,1
self),1
ChildGenSearch},1
GoOperationToCollaboration.java,1
Represent,1
deleted.<p>,1
tudresden.ocl.parser.analysis.DepthFirstAdapter#caseAAdditiveExpressionTail(tudresden.ocl.parser.node.AAdditiveExpressionTail),1
Resume,1
buffers,1
ActionNewSimpleState.java,1
org.tigris.gef.util.Predicate,1
reflected,1
ActionAddExtensionPoint,1
panelName,1
Diagram->Node,1
Raigniac,1
setLayout(layout);,1
changes.<p>,1
5250,1
check/modify,1
addFig(constraintsFig);,1
'/',1
\buffer,\,1
Returnvalue,1
FIXME,1
(animation,1
(usefull,1
fColor,1
\LEAF,\,1
(Model.getFacade().isATemplateParameter(object)),1
TabChecklist.java,1
declares,1
this.setIconImages(),1
attrs,1
org.argouml.uml.util.namespace.Namespace#toString(java.lang.String),1
glassPange,1
SelectionComponentInstanceInstance,1
<p><em>NOTE:</em>,1
clause,1
5289,1
//if,1
UMLAssociationEndAssociationListModel.java,1
be:<ul>,1
\DefaultMutableTreeNode,\,1
FigTextGroup.java,1
\"\object\,1
UMLLinkConnectionListModel.java,1
Souza,1
'*',1
DiagramFactoryInterface.java,1
UMLModelElementSourceFlowListModel,1
(generated,1
makeVisible,1
<em>x</em>^2/<em>a</em>^2,1
\#FigEnumerationLiteral(Object,\,1
adaptor,1
nodeDec,1
UMLCollaborationDiagram.java,1
myTree,1
org.argouml.cognitive.Critic#addTrigger(String),1
InitNotationUml.java,1
\"\quotes"\\,1
TabToDo.java,1
liberal,1
defaultSpace,1
DestroyAction,1
navigability:,1
GUI's,1
NotationProviderFactory2.setCurrentLanguage(newLanguage);,1
<code>Textual</code>,1
UMLCompositeStateConcurrentCheckBox,1
10-14,1
Logging,1
FigComment.java,1
continuous,1
OCL_END;,1
reusing,1
<em>is</em>,1
selectedItem);,1
#VERSION},1
20070531,1
SettingsTypes.java,1
20070530,1
\compareUserObjects(obj1,\,1
&lt;artifact&gt;,1
\improved,\,1
p.getProjectSettings().setGenerationOutputDir(path);,1
UMLConditionExpressionModel.java,1
works:,1
f.oclAsType(Operation).isQuery),1
MElementEvent,1
String>();,1
CrMissingOperName.java,1
nameStr,1
CrAssocNameConflict,1
GraphChangeAdapter.java,1
Spawning,1
\ht.put("\angle"\,\,1
(possibly),1
Tentative,1
readOnly,1
TabTaggedValuesModel,1
transferable's,1
\containers,\,1
org.argouml.uml.diagram.static_structure.ui.FigCompartmentBox#unhighlight(),1
String[])},1
ExceptionDialog.java,1
patterns,1
02:12,1
srcMultOneToMany,1
\font,\,1
DESCRIPTION:,1
Descendants,1
Poster.java,1
appleEvent,1
(InvalidOclException,1
Referenced,1
org.argouml.uml.ui.VetoablePropertyChange#getVetoMessage(String),1
pips,1
StereotypeView[3];,1
Historically,1
encouraged,1
References,1
ClClassName,1
UMLMessagePredecessorListModel.java,1
debug,1
\LOG.debug("\not\,1
key/value,1
\list.resolve(this,\,1
javax.swing.ComboBoxEditor#getItem(),1
0.13.5,1
0.13.4,1
setStereoTypeFig(),1
Motif,1
importedElement,1
(equals,1
whomever,1
\org.xml.sax.ContentHandler#endElement(java.lang.String,\,1
\java.lang.Object},\,1
ToolTipManager.sharedInstance().setInitialDelay(500);,1
generate.add(Actions.GenerateWeb);,1
XmiFormatException.java,1
PathItemPlacement),1
\PropPanelAction,\,1
PropPanelComponentInstance.java,1
componentization,1
Executed,1
(getOrientation(),1
UseCaseDiagramGraphModel.java,1
\acceptable,\,1
issued,1
<em>private</em>,1
GoStateToEntry.java,1
computations,1
Ma&icirc;tre,1
hopes,1
CrInterfaceAllPublic.java,1
issue:,1
\issue,\,1
Model.getActivityGraphsHelper(),1
SelectionNode,1
GoInteractionToMessages.java,1
FigActionState.java,1
oliver.heyden@gentleware.de,1
laws,1
specialize,1
Runtime,1
closes,1
registred,1
RETURNSTRING,1
JLinkButton</a>,1
UMLUseCaseExtendListModel.java,1
Expand,1
moveToTrash,1
disambiguate,1
Edit->Settings...->User->Full,1
multiply,1
3410,1
(Choice),1
\remove,\,1
rules:,1
\LayerPerspective(name,\,1
\rules,\,1
ThreadUtils.java,1
andrea_nironi@tigris.org,1
ModelElelement,1
(beginning),1
capabilities.<p>,1
Operation:,1
org.argouml.uml.ui.behavior.state_machines.PropPanelStateMachine#initialize(),1
(out),1
_fillLabel,1
OutgoingDependencyNode.java,1
\Operation,\,1
ActionReopenProject.java,1
isRelocationAllowed(base),1
\DETAIL_CLASSIFIER,\,1
#reallyClose()},1
OPERATION,1
reconstruct,1
\#formatStereotype(String,\,1
setData,1
'newest',1
lays,1
versioned,1
<li>diagram.setScale(),1
\..."\;\,1
\isRoot,\,1
satified,1
4.6.2.2,1
capacity,1
4.6.2.3,1
ActionSetTagDefinitionMultiplicity.java,1
4.6.2.4,1
ProjectFileView.java,1
4.6.2.5,1
imageType,1
prepareKey-Strings,1
CmdPaste();,1
\addNodeIfNeeded(Decision.UNSPEC,\,1
\CallState,\,1
State->Substates,1
umlPredecessor,1
AbstractPropPanelState.java,1
layouters,1
used.<p>,1
CheckboxTableModel.java,1
\traversal),\,1
IItemUID.java,1
crClassName,1
org.argouml.cognitive.Critic#getCriticizedDesignMaterials(),1
m_mcConstraint,1
base-node,1
Agency.register(new,1
\"\Arrange"\\,1
ClassDiagramPropPanelFactory.java,1
parentSettings,1
stereotypeViewMap,1
compartiment,1
\layouter,\,1
src_visibility,1
<code>critics</code>,1
Needs-More-Work:,1
PropPanelUMLDeploymentDiagram.java,1
plugin),1
(heap),1
Aren't,1
\Inc.,\,1
<em>without</em>,1
09:32,1
WizAddConstructor,1
ArgoStatusEvent.java,1
\equals(attrs.get("\classname"\)))\,1
.ARROW_HEADS[sourceArrowType]);,1
ActionOpenGoals,1
@constraint,1
org.argouml.ui.StylePanel#refresh(java.beans.PropertyChangeEvent),1
GenCompositeClasses2#childIterator(Object)},1
theory,1
\ToDoItem.HIGH_PRIORITY,\,1
Instructs,1
(work,1
Well-Formedness,1
figobjects,1
Providers,1
Modified,1
obj2);,1
END_EDITING,1
\ht.put("\offset"\,\,1
junits,1
org.argouml.persistence.PGML.tee,1
*not*,1
\splitters,\,1
title.<p>,1
enabled/disabled,1
org.argouml.uml.diagram.ui.FigNodeModelElement#addEnclosedFig(org.tigris.gef.presentation.Fig),1
StereotypeView.TEXTUAL;,1
nameFig):,1
PredicateGefWrapper.java,1
Erase,1
#junction),1
UMLAssociationEndTargetScopeCheckbox.java,1
java.awt.dnd.DropTargetListener#dropActionChanged(,1
@#$LPS-COLLABORATIONDIAGRAM:GranularityType:Field,1
ActionSetTagDefinitionType,1
\Configuration.addListener(DiagramAppearance.KEY_FONT_BOLD,\,1
dog-ear,1
gridBagConstraints3,1
AbstractPerspectiveRule.java,1
gridBagConstraints2,1
DeploymentDiagram,1
scenes,1
action-label,1
(it's,1
setEditable(false),1
UMLSingleRowSelector.java,1
Roughly,1
LastRecentlyUsedMenuList,1
StylePanelFigMessage.java,1
\"\major"\\,1
bandbuffer,1
org.argouml.uml.reveng.ImportCommon#isCreateDiagramsChecked(),1
yeah,1
\framework,\,1
mouseDragged,1
non-return,1
#getSingleTarget()},1
Found,1
of:<ul>,1
HelpListener.java,1
recursions,1
Unmap,1
heavyweight,1
non-overlapping,1
\owner,..\,1
UmlVersionException,1
fig.calcBounds();,1
Hint:,1
(MAttribute),1
VersionException.java,1
decisions.<p>,1
said,1
gefPredicate,1
(partly),1
GridBagConstraints.REMAINDER;,1
figTarget,1
oclConstraint,1
affected,1
fig's,1
_redrawer.repairDamage();,1
2010-10-09,1
org.argouml.notation.NotationName#getIcon(),1
ObjectNotationUml.java,1
Reset-To-Default,1
JasonsBigTheme.java,1
\"\New"\\,1
Substituting,1
showEdge,1
FigSignal.java,1
PopupMenu,1
(Map.Entry),1
showSingularMultiplicities,1
splitting,1
SelectionMoveClarifiers,1
newEdge,1
PredIsStartState.java,1
shadowed,1
org.tigris.gef.presentation.FigEdge#computeRoute(),1
url/system,1
\<<datatype>>,\,1
\Designer,\,1
3480,1
impact.<p>,1
copying,1
\sides"\\,1
ActionGoToCritique,1
limitations,1
PropPanelActor.java,1
Purpose:,1
org.argouml.uml.diagram.ArgoDiagram#getOwner()},1
numbers.<p>,1
DEPENDENT,1
\"\end_navigable"\\,1
lengths,1
20:55,1
5364,1
\flux,\,1
FigInk,1
UMLStateExitListModel.java,1
<code>ProfileManager</code>,1
TabProps.java,1
currentLanguage,1
ActionDeleteModelElements,1
CrSingletonViolatedMissingStaticAttr.java,1
constrain,1
Doubleclicking,1
polygons,1
actionDataType,1
granularity,1
ClassDiagramGraphModel.java,1
\NameVal,\,1
Guards,1
top.add(new,1
((MClassifier)node).setNamespace(_collab.getNamespace());,1
case..,1
SettingsTabShortcuts.java,1
\marked,\,1
\polygon,\,1
SettingsTabProfile.java,1
standard-nodes,1
mousePressed(),1
<li>Standalone,1
availible,1
GoUseCaseToExtensionPoint.java,1
\Guard,\,1
//..,1
aborted,1
pseudostatekind,1
buildModelList.<p>,1
\org.argouml.profile.internal.ocl.OclExpressionEvaluator#evaluate(java.util.HashMap,\,1
diagram-wide,1
UMLTagDefinitionTypeValueListModel,1
UMLException.java,1
ActionNewEntryCallAction.java,1
\Generation,\,1
ArgoJFontChooser.java,1
write.<p>,1
eating,1
allocated,1
20081201,1
still.<p>,1
\Engineering,\,1
//);,1
\me)}),\,1
\"\private"\.equals(name))\,1
conversation,1
20081211,1
Checklist.java,1
containerScroll,1
\intno,\,1
\FigState,\,1
Collections#synchronizedList(List)},1
Binding,1
transitioning,1
#in,1
(overloading),1
deltas,1
#refresh(),1
expressly,1
\copied,\,1
#handleSettingsTabSave},1
<li><pre>'chr'.....'esc',1
PersisterManager,1
ModuleStatus,1
Optionally,1
Abstraction.mapping,1
org.tigris.gef.base.Diagram#presentationFor(Object),1
ModeContract.java,1
\arguments,\,1
colarg.iterator();,1
lookups,1
rvalue,1
<li>org.argouml.uml.diagram.static_structure.ui.SPFigClass,1
WizMEName.java,1
org.argouml.profile.internal.ModelUtils,1
\messages,\,1
ActionAddExistingRelatedNode,1
UMLComboBoxModel,1
org.argouml.profile.ProfileManager#lookForRegisteredProfile(java.lang.String),1
20070314,1
org.argouml.uml.ui.UMLUserInterfaceContainer#getProfile(),1
(y-k)^2,1
Delegate,1
\(anymore/yet?),\,1
Log4j,1
